listing_id,seller_id,category,product_name,price_eur,stock_qty,is_active,listed_date
LST01486,SEL0497,Fashion,Product_01486,111.86,42,1,2023-04-16
LST01487,SEL0013,Sports,Product_01487,460.67,192,1,2023-02-04
LST01488,SEL0187,Fashion,Product_01488,130.79,47,1,2023-06-04
LST01489,SEL0143,Sports,Product_01489,33.71,199,1,2023-06-25
LST01490,SEL0493,Home & Garden,Product_01490,146.15,50,1,2023-05-05
LST01491,SEL0100,Electronics,Product_01491,481.39,157,1,2023-06-10
LST01492,SEL0098,Beauty,Product_01492,329.81,163,0,2023-04-11
LST01493,SEL0103,Electronics,Product_01493,281.15,24,1,2023-04-22
LST01494,SEL0205,Home & Garden,Product_01494,488.47,142,1,2023-03-21
LST01495,SEL0078,Sports,Product_01495,96.43,123,1,2023-01-30
LST01496,SEL0381,Beauty,Product_01496,246.94,155,1,2023-02-03
LST01497,SEL0065,Fashion,Product_01497,343.92,15,1,2023-01-17
LST01498,SEL0131,Home & Garden,Product_01498,125.16,41,1,2023-05-05
LST01499,SEL0335,Fashion,Product_01499,116.41,138,1,2023-05-10
LST01500,SEL0074,Electronics,Product_01500,140.75,102,1,2023-01-15
LST01501,SEL0418,Fashion,Product_01501,309.43,71,0,2023-02-13
LST01502,SEL0038,Sports,Product_01502,469.31,28,1,2023-02-24
LST01503,SEL0195,Sports,Product_01503,144.01,177,1,2023-04-14
LST01504,SEL0214,Sports,Product_01504,394.61,192,1,2023-03-11
LST01505,SEL0174,Sports,Product_01505,286.0,163,1,2023-05-06
LST01506,SEL0293,Home & Garden,Product_01506,7.73,99,0,2023-02-03
LST01507,SEL0071,Fashion,Product_01507,339.7,197,1,2023-03-23
LST01508,SEL0459,Sports,Product_01508,414.83,55,1,2023-06-03
LST01509,SEL0205,Home & Garden,Product_01509,326.74,67,1,2023-01-11
LST01510,SEL0421,Home & Garden,Product_01510,343.25,103,1,2023-05-16
LST01511,SEL0285,Electronics,Product_01511,394.8,81,1,2023-02-07
LST01512,SEL0269,Home & Garden,Product_01512,51.25,197,1,2023-06-21
LST01513,SEL0369,Electronics,Product_01513,286.33,31,0,2023-06-09
LST01514,SEL0094,Electronics,Product_01514,266.24,133,1,2023-03-23
LST01515,SEL0473,Fashion,Product_01515,78.79,4,1,2023-05-24
LST01516,SEL0364,Electronics,Product_01516,229.29,11,1,2023-04-06
LST01517,SEL0145,Sports,Product_01517,498.19,49,1,2023-05-21
LST01518,SEL0182,Home & Garden,Product_01518,470.29,189,1,2023-06-06
LST01519,SEL0019,Home & Garden,Product_01519,138.05,147,1,2023-05-21
LST01520,SEL0181,Home & Garden,Product_01520,485.09,186,1,2023-02-07
LST01521,SEL0315,Electronics,Product_01521,403.72,101,1,2023-06-04
LST01522,SEL0264,Electronics,Product_01522,88.38,112,1,2023-02-01
LST01523,SEL0259,Beauty,Product_01523,247.99,15,1,2023-06-26
LST01524,SEL0367,Sports,Product_01524,45.62,20,0,2023-04-27
LST01525,SEL0283,Electronics,Product_01525,474.42,122,1,2023-05-08
LST01526,SEL0229,Beauty,Product_01526,282.89,190,1,2023-05-29
LST01527,SEL0176,Sports,Product_01527,154.94,146,1,2023-02-06
LST01528,SEL0018,Sports,Product_01528,248.68,71,0,2023-01-13
LST01529,SEL0160,Electronics,Product_01529,54.34,148,0,2023-03-08
LST01530,SEL0109,Electronics,Product_01530,477.1,126,1,2023-03-11
LST01531,SEL0495,Home & Garden,Product_01531,363.39,60,0,2023-03-08
LST01532,SEL0454,Home & Garden,Product_01532,382.22,135,1,2023-01-08
LST01533,SEL0262,Electronics,Product_01533,180.62,141,1,2023-05-21
LST01534,SEL0351,Beauty,Product_01534,92.83,47,1,2023-03-06
LST01535,SEL0386,Beauty,Product_01535,496.52,91,0,2023-03-12
LST01536,SEL0500,Beauty,Product_01536,384.28,122,1,2023-06-12
LST01537,SEL0207,Electronics,Product_01537,415.52,35,1,2023-02-13
LST01538,SEL0434,Electronics,Product_01538,261.61,197,1,2023-06-19
LST01539,SEL0179,Home & Garden,Product_01539,319.97,110,1,2023-05-27
LST01540,SEL0399,Beauty,Product_01540,202.15,107,1,2023-03-15
LST01541,SEL0037,Fashion,Product_01541,141.74,29,1,2023-01-27
LST01542,SEL0027,Home & Garden,Product_01542,211.63,128,1,2023-04-13
LST01543,SEL0460,Fashion,Product_01543,15.59,193,1,2023-05-26
LST01544,SEL0190,Sports,Product_01544,375.38,173,1,2023-04-09
LST01545,SEL0345,Home & Garden,Product_01545,312.42,112,0,2023-04-08
LST01546,SEL0300,Fashion,Product_01546,401.7,68,1,2023-04-04
LST01547,SEL0203,Beauty,Product_01547,284.25,108,1,2023-05-31
LST01548,SEL0492,Home & Garden,Product_01548,474.55,139,1,2023-05-02
LST01549,SEL0067,Home & Garden,Product_01549,81.46,82,1,2023-06-17
LST01550,SEL0466,Home & Garden,Product_01550,239.95,68,1,2023-01-25
LST01551,SEL0116,Fashion,Product_01551,105.68,115,1,2023-03-05
LST01552,SEL0492,Home & Garden,Product_01552,102.79,109,1,2023-02-24
LST01553,SEL0458,Electronics,Product_01553,200.05,176,1,2023-01-17
LST01554,SEL0418,Fashion,Product_01554,64.41,10,1,2023-01-06
LST01555,SEL0003,Beauty,Product_01555,154.16,65,1,2023-05-27
LST01556,SEL0138,Beauty,Product_01556,417.72,19,1,2023-06-20
LST01557,SEL0046,Electronics,Product_01557,497.74,163,1,2023-06-04
LST01558,SEL0345,Home & Garden,Product_01558,322.77,46,0,2023-06-11
LST01559,SEL0355,Fashion,Product_01559,362.73,196,1,2023-02-10
LST01560,SEL0166,Beauty,Product_01560,265.61,106,1,2023-01-31
LST01561,SEL0225,Fashion,Product_01561,120.26,146,1,2023-01-24
LST01562,SEL0114,Sports,Product_01562,423.1,102,1,2023-03-05
LST01563,SEL0189,Fashion,Product_01563,193.02,198,1,2023-05-04
LST01564,SEL0125,Electronics,Product_01564,409.06,68,1,2023-04-30
LST01565,SEL0370,Beauty,Product_01565,103.74,71,1,2023-05-16
LST01566,SEL0202,Beauty,Product_01566,374.18,173,1,2023-02-22
LST01567,SEL0224,Home & Garden,Product_01567,400.48,156,1,2023-05-28
LST01568,SEL0325,Home & Garden,Product_01568,337.92,88,1,2023-01-13
LST01569,SEL0263,Electronics,Product_01569,88.98,26,1,2023-03-19
LST01570,SEL0203,Beauty,Product_01570,420.55,195,1,2023-05-27
LST01571,SEL0499,Home & Garden,Product_01571,469.95,63,0,2023-03-02
LST01572,SEL0482,Home & Garden,Product_01572,367.1,112,0,2023-01-15
LST01573,SEL0461,Beauty,Product_01573,300.56,128,1,2023-05-23
LST01574,SEL0421,Home & Garden,Product_01574,31.57,97,1,2023-04-04
LST01575,SEL0344,Home & Garden,Product_01575,307.51,5,1,2023-02-06
LST01576,SEL0332,Electronics,Product_01576,266.43,195,1,2023-03-05
LST01577,SEL0114,Sports,Product_01577,26.12,182,0,2023-01-01
LST01578,SEL0379,Sports,Product_01578,112.01,170,1,2023-06-14
LST01579,SEL0474,Electronics,Product_01579,392.77,133,1,2023-06-21
LST01580,SEL0417,Sports,Product_01580,239.63,184,1,2023-04-12
LST01581,SEL0235,Sports,Product_01581,365.23,49,1,2023-05-29
LST01582,SEL0451,Beauty,Product_01582,445.04,17,1,2023-02-14
LST01583,SEL0057,Home & Garden,Product_01583,459.65,39,1,2023-05-17
LST01584,SEL0154,Electronics,Product_01584,282.78,176,1,2023-01-04
LST01585,SEL0291,Fashion,Product_01585,489.82,21,1,2023-05-05
LST01586,SEL0009,Fashion,Product_01586,253.06,199,1,2023-03-24
LST01587,SEL0200,Beauty,Product_01587,461.15,70,1,2023-04-09
LST01588,SEL0115,Home & Garden,Product_01588,338.68,33,1,2023-02-23
LST01589,SEL0405,Home & Garden,Product_01589,380.18,114,1,2023-01-22
LST01590,SEL0112,Home & Garden,Product_01590,303.12,139,1,2023-04-24
LST01591,SEL0484,Sports,Product_01591,94.57,178,1,2023-05-13
LST01592,SEL0333,Electronics,Product_01592,362.64,14,0,2023-05-13
LST01593,SEL0319,Home & Garden,Product_01593,131.36,139,1,2023-03-01
LST01594,SEL0093,Beauty,Product_01594,233.22,119,1,2023-02-22
LST01595,SEL0022,Fashion,Product_01595,322.13,170,0,2023-06-07
LST01596,SEL0075,Sports,Product_01596,461.87,73,1,2023-05-20
LST01597,SEL0265,Home & Garden,Product_01597,107.26,94,1,2023-05-09
LST01598,SEL0252,Fashion,Product_01598,382.77,151,1,2023-06-25
LST01599,SEL0099,Home & Garden,Product_01599,263.47,27,1,2023-05-23
LST01600,SEL0442,Home & Garden,Product_01600,345.44,200,1,2023-02-24
LST01601,SEL0216,Sports,Product_01601,47.23,117,0,2023-03-24
LST01602,SEL0482,Home & Garden,Product_01602,378.67,187,1,2023-01-12
LST01603,SEL0227,Beauty,Product_01603,215.32,116,1,2023-01-26
LST01604,SEL0025,Home & Garden,Product_01604,270.55,191,0,2023-06-20
LST01605,SEL0347,Fashion,Product_01605,259.79,31,1,2023-02-19
LST01606,SEL0301,Fashion,Product_01606,182.28,54,1,2023-04-22
LST01607,SEL0013,Sports,Product_01607,342.84,44,1,2023-02-27
LST01608,SEL0313,Home & Garden,Product_01608,289.05,117,1,2023-03-26
LST01609,SEL0121,Home & Garden,Product_01609,489.43,148,1,2023-02-11
LST01610,SEL0169,Home & Garden,Product_01610,295.75,13,1,2023-04-30
LST01611,SEL0212,Fashion,Product_01611,206.25,31,1,2023-03-01
LST01612,SEL0192,Beauty,Product_01612,154.01,111,0,2023-05-02
LST01613,SEL0412,Home & Garden,Product_01613,410.39,173,1,2023-01-29
LST01614,SEL0142,Fashion,Product_01614,80.41,159,0,2023-02-14
LST01615,SEL0492,Home & Garden,Product_01615,295.17,29,0,2023-05-08
LST01616,SEL0253,Electronics,Product_01616,116.13,38,0,2023-04-08
LST01617,SEL0397,Electronics,Product_01617,249.66,37,1,2023-06-08
LST01618,SEL0272,Electronics,Product_01618,418.06,153,1,2023-05-05
LST01619,SEL0078,Sports,Product_01619,230.61,7,1,2023-03-31
LST01620,SEL0390,Sports,Product_01620,27.68,44,1,2023-03-06
LST01621,SEL0429,Home & Garden,Product_01621,189.5,3,1,2023-02-02
LST01622,SEL0103,Electronics,Product_01622,248.35,157,1,2023-02-25
LST01623,SEL0120,Home & Garden,Product_01623,426.83,99,1,2023-04-27
LST01624,SEL0401,Beauty,Product_01624,403.41,53,1,2023-04-11
LST01625,SEL0408,Electronics,Product_01625,287.15,84,1,2023-05-03
LST01626,SEL0264,Electronics,Product_01626,339.17,160,0,2023-06-02
LST01627,SEL0367,Sports,Product_01627,243.54,8,1,2023-05-24
LST01628,SEL0243,Sports,Product_01628,181.45,102,1,2023-06-08
LST01629,SEL0413,Sports,Product_01629,195.87,57,0,2023-03-24
LST01630,SEL0287,Home & Garden,Product_01630,85.61,23,1,2023-01-13
LST01631,SEL0320,Fashion,Product_01631,446.53,160,1,2023-02-16
LST01632,SEL0121,Home & Garden,Product_01632,204.57,70,1,2023-01-20
LST01633,SEL0455,Sports,Product_01633,100.58,138,0,2023-05-16
LST01634,SEL0127,Beauty,Product_01634,27.07,0,1,2023-05-26
LST01635,SEL0305,Fashion,Product_01635,408.27,123,1,2023-06-27
LST01636,SEL0075,Sports,Product_01636,365.79,35,1,2023-05-17
LST01637,SEL0157,Home & Garden,Product_01637,6.07,190,1,2023-05-04
LST01638,SEL0431,Fashion,Product_01638,430.46,89,1,2023-06-08
LST01639,SEL0070,Electronics,Product_01639,95.47,185,1,2023-06-07
LST01640,SEL0156,Electronics,Product_01640,301.64,137,1,2023-01-20
LST01641,SEL0167,Sports,Product_01641,54.61,57,1,2023-02-19
LST01642,SEL0132,Sports,Product_01642,191.88,25,0,2023-06-15
LST01643,SEL0345,Home & Garden,Product_01643,89.89,191,0,2023-02-27
LST01644,SEL0422,Beauty,Product_01644,291.12,190,1,2023-02-16
LST01645,SEL0062,Home & Garden,Product_01645,275.57,96,1,2023-01-03
LST01646,SEL0302,Fashion,Product_01646,247.73,132,0,2023-05-10
LST01647,SEL0354,Fashion,Product_01647,448.92,30,1,2023-03-08
LST01648,SEL0033,Electronics,Product_01648,350.26,26,1,2023-01-17
LST01649,SEL0258,Sports,Product_01649,370.83,57,1,2023-05-10
LST01650,SEL0101,Electronics,Product_01650,71.82,190,1,2023-04-10
LST01651,SEL0353,Sports,Product_01651,95.64,105,1,2023-06-19
LST01652,SEL0408,Electronics,Product_01652,325.42,115,0,2023-05-27
LST01653,SEL0302,Fashion,Product_01653,403.26,61,0,2023-06-13
LST01654,SEL0195,Sports,Product_01654,461.29,19,1,2023-03-24
LST01655,SEL0062,Home & Garden,Product_01655,119.47,106,0,2023-03-05
LST01656,SEL0020,Sports,Product_01656,91.61,8,1,2023-04-12
LST01657,SEL0308,Electronics,Product_01657,252.43,88,1,2023-05-28
LST01658,SEL0163,Beauty,Product_01658,81.84,166,0,2023-01-25
LST01659,SEL0224,Home & Garden,Product_01659,39.67,48,0,2023-05-05
LST01660,SEL0458,Electronics,Product_01660,77.94,28,1,2023-03-19
LST01661,SEL0002,Sports,Product_01661,418.87,143,1,2023-04-05
LST01662,SEL0064,Fashion,Product_01662,106.0,115,1,2023-06-05
LST01663,SEL0327,Sports,Product_01663,39.52,38,1,2023-05-24
LST01664,SEL0314,Sports,Product_01664,498.71,31,1,2023-02-08
LST01665,SEL0277,Beauty,Product_01665,207.54,28,0,2023-06-22
LST01666,SEL0237,Electronics,Product_01666,128.32,92,0,2023-01-21
LST01667,SEL0161,Electronics,Product_01667,140.19,30,0,2023-02-18
LST01668,SEL0140,Home & Garden,Product_01668,415.29,26,1,2023-06-09
LST01669,SEL0035,Electronics,Product_01669,43.49,69,1,2023-03-09
LST01670,SEL0430,Beauty,Product_01670,291.22,177,1,2023-01-08
LST01671,SEL0477,Sports,Product_01671,326.36,70,1,2023-03-20
LST01672,SEL0386,Beauty,Product_01672,313.0,72,1,2023-05-28
LST01673,SEL0106,Beauty,Product_01673,57.88,199,1,2023-05-17
LST01674,SEL0042,Electronics,Product_01674,481.1,58,1,2023-01-17
LST01675,SEL0295,Beauty,Product_01675,173.52,23,1,2023-05-26
LST01676,SEL0164,Sports,Product_01676,401.75,74,1,2023-06-18
LST01677,SEL0154,Electronics,Product_01677,342.51,111,1,2023-05-30
LST01678,SEL0321,Sports,Product_01678,68.38,159,0,2023-05-10
LST01679,SEL0110,Beauty,Product_01679,55.09,176,1,2023-04-08
LST01680,SEL0033,Electronics,Product_01680,406.83,183,0,2023-02-27
LST01681,SEL0143,Sports,Product_01681,471.22,165,0,2023-02-14
LST01682,SEL0142,Fashion,Product_01682,358.19,18,1,2023-02-13
LST01683,SEL0013,Sports,Product_01683,88.72,146,1,2023-06-24
LST01684,SEL0432,Beauty,Product_01684,156.79,105,1,2023-03-27
LST01685,SEL0021,Home & Garden,Product_01685,249.89,153,1,2023-03-05
LST01686,SEL0021,Home & Garden,Product_01686,184.47,160,0,2023-06-19
LST01687,SEL0192,Beauty,Product_01687,446.63,200,1,2023-02-02
LST01688,SEL0071,Fashion,Product_01688,38.09,97,1,2023-05-19
LST01689,SEL0077,Beauty,Product_01689,82.38,44,1,2023-03-12
LST01690,SEL0122,Electronics,Product_01690,129.68,174,0,2023-04-22
LST01691,SEL0429,Home & Garden,Product_01691,341.56,77,1,2023-01-02
LST01692,SEL0407,Beauty,Product_01692,198.35,33,1,2023-02-05
LST01693,SEL0471,Electronics,Product_01693,60.78,23,1,2023-03-20
LST01694,SEL0185,Electronics,Product_01694,309.38,100,1,2023-04-17
LST01695,SEL0261,Home & Garden,Product_01695,227.73,37,1,2023-06-06
LST01696,SEL0474,Electronics,Product_01696,41.5,75,0,2023-03-13
LST01697,SEL0175,Fashion,Product_01697,478.87,140,1,2023-05-26
LST01698,SEL0435,Fashion,Product_01698,437.44,120,1,2023-02-10
LST01699,SEL0306,Beauty,Product_01699,484.4,179,1,2023-06-11
LST01700,SEL0260,Home & Garden,Product_01700,376.64,176,1,2023-02-16
LST01701,SEL0303,Home & Garden,Product_01701,245.84,170,1,2023-06-12
LST01702,SEL0371,Home & Garden,Product_01702,346.03,66,1,2023-03-19
LST01703,SEL0406,Fashion,Product_01703,190.83,122,1,2023-01-31
LST01704,SEL0314,Sports,Product_01704,471.69,142,1,2023-06-02
LST01705,SEL0179,Home & Garden,Product_01705,398.47,14,1,2023-06-25
LST01706,SEL0140,Home & Garden,Product_01706,396.86,161,1,2023-04-21
LST01707,SEL0319,Home & Garden,Product_01707,114.66,199,1,2023-02-07
LST01708,SEL0397,Electronics,Product_01708,67.96,92,1,2023-05-30
LST01709,SEL0075,Sports,Product_01709,185.24,53,0,2023-06-14
LST01710,SEL0268,Home & Garden,Product_01710,195.59,197,1,2023-05-31
LST01711,SEL0024,Home & Garden,Product_01711,174.28,103,1,2023-01-27
LST01712,SEL0420,Home & Garden,Product_01712,147.48,26,1,2023-06-24
LST01713,SEL0285,Electronics,Product_01713,294.63,51,1,2023-02-11
LST01714,SEL0384,Beauty,Product_01714,349.25,165,1,2023-06-30
LST01715,SEL0487,Sports,Product_01715,312.15,139,1,2023-05-30
LST01716,SEL0202,Beauty,Product_01716,76.51,69,1,2023-04-19
LST01717,SEL0296,Electronics,Product_01717,293.39,150,1,2023-05-12
LST01718,SEL0405,Home & Garden,Product_01718,211.22,18,1,2023-02-03
LST01719,SEL0232,Beauty,Product_01719,97.43,123,1,2023-05-19
LST01720,SEL0225,Fashion,Product_01720,106.16,183,1,2023-03-15
LST01721,SEL0316,Beauty,Product_01721,124.23,198,1,2023-02-03
LST01722,SEL0064,Fashion,Product_01722,117.59,176,1,2023-01-16
LST01723,SEL0136,Beauty,Product_01723,365.97,90,1,2023-05-28
LST01724,SEL0481,Sports,Product_01724,102.74,97,1,2023-04-01
LST01725,SEL0168,Beauty,Product_01725,269.89,2,1,2023-02-20
LST01726,SEL0156,Electronics,Product_01726,333.64,24,1,2023-01-20
LST01727,SEL0319,Home & Garden,Product_01727,278.64,180,0,2023-06-13
LST01728,SEL0459,Sports,Product_01728,138.47,53,1,2023-06-20
LST01729,SEL0167,Sports,Product_01729,113.03,132,1,2023-04-01
LST01730,SEL0192,Beauty,Product_01730,499.65,124,1,2023-01-21
LST01731,SEL0365,Sports,Product_01731,295.23,163,1,2023-04-17
LST01732,SEL0439,Home & Garden,Product_01732,447.78,18,1,2023-04-17
LST01733,SEL0200,Beauty,Product_01733,468.18,172,0,2023-04-13
LST01734,SEL0167,Sports,Product_01734,247.22,192,1,2023-01-28
LST01735,SEL0409,Beauty,Product_01735,463.32,108,0,2023-05-11
LST01736,SEL0040,Sports,Product_01736,62.15,94,1,2023-02-01
LST01737,SEL0031,Sports,Product_01737,68.21,49,0,2023-04-17
LST01738,SEL0487,Sports,Product_01738,407.01,58,1,2023-02-05
LST01739,SEL0222,Home & Garden,Product_01739,174.18,71,1,2023-03-15
LST01740,SEL0282,Beauty,Product_01740,90.77,18,1,2023-02-09
LST01741,SEL0261,Home & Garden,Product_01741,133.18,136,1,2023-06-29
LST01742,SEL0354,Fashion,Product_01742,246.27,34,1,2023-04-19
LST01743,SEL0490,Home & Garden,Product_01743,133.86,152,1,2023-04-19
LST01744,SEL0339,Sports,Product_01744,378.49,85,0,2023-03-10
LST01745,SEL0083,Home & Garden,Product_01745,62.44,18,0,2023-06-15
LST01746,SEL0152,Home & Garden,Product_01746,109.53,166,1,2023-01-06
LST01747,SEL0486,Electronics,Product_01747,5.66,23,1,2023-01-23
LST01748,SEL0004,Fashion,Product_01748,90.93,79,1,2023-03-28
LST01749,SEL0310,Electronics,Product_01749,132.19,48,1,2023-05-16
LST01750,SEL0108,Beauty,Product_01750,273.74,145,1,2023-06-16
LST01751,SEL0470,Fashion,Product_01751,470.42,62,1,2023-03-19
LST01752,SEL0176,Sports,Product_01752,351.46,111,1,2023-04-15
LST01753,SEL0425,Beauty,Product_01753,211.56,77,1,2023-04-27
LST01754,SEL0308,Electronics,Product_01754,142.22,175,1,2023-05-21
LST01755,SEL0131,Home & Garden,Product_01755,109.93,40,0,2023-06-15
LST01756,SEL0383,Beauty,Product_01756,61.37,70,1,2023-01-15
LST01757,SEL0267,Electronics,Product_01757,208.36,68,1,2023-02-20
LST01758,SEL0003,Beauty,Product_01758,48.93,158,1,2023-04-30
LST01759,SEL0216,Sports,Product_01759,498.15,188,1,2023-02-05
LST01760,SEL0099,Home & Garden,Product_01760,311.36,12,1,2023-01-03
LST01761,SEL0213,Beauty,Product_01761,277.02,94,1,2023-05-10
LST01762,SEL0144,Electronics,Product_01762,407.88,89,0,2023-02-20
LST01763,SEL0155,Home & Garden,Product_01763,378.34,187,1,2023-06-07
LST01764,SEL0366,Beauty,Product_01764,495.14,188,0,2023-03-28
LST01765,SEL0112,Home & Garden,Product_01765,183.05,102,1,2023-05-24
LST01766,SEL0023,Sports,Product_01766,472.22,18,1,2023-01-02
LST01767,SEL0268,Home & Garden,Product_01767,171.61,92,1,2023-06-30
LST01768,SEL0140,Home & Garden,Product_01768,251.22,134,1,2023-02-08
LST01769,SEL0483,Sports,Product_01769,235.54,195,1,2023-04-29
LST01770,SEL0416,Fashion,Product_01770,62.7,40,1,2023-02-15
LST01771,SEL0439,Home & Garden,Product_01771,378.98,114,1,2023-01-06
LST01772,SEL0151,Electronics,Product_01772,274.79,162,1,2023-01-28
LST01773,SEL0257,Sports,Product_01773,195.56,45,1,2023-05-07
LST01774,SEL0497,Fashion,Product_01774,342.85,38,0,2023-05-13
LST01775,SEL0125,Electronics,Product_01775,93.39,25,1,2023-01-24
LST01776,SEL0194,Fashion,Product_01776,53.04,172,1,2023-01-09
LST01777,SEL0194,Fashion,Product_01777,468.25,0,1,2023-01-11
LST01778,SEL0430,Beauty,Product_01778,441.9,128,1,2023-01-08
LST01779,SEL0300,Fashion,Product_01779,161.57,161,1,2023-02-01
LST01780,SEL0259,Beauty,Product_01780,202.77,28,1,2023-03-23
LST01781,SEL0033,Electronics,Product_01781,350.3,88,1,2023-05-20
LST01782,SEL0395,Fashion,Product_01782,313.74,164,1,2023-05-25
LST01783,SEL0372,Sports,Product_01783,467.2,194,1,2023-05-20
LST01784,SEL0330,Fashion,Product_01784,408.13,56,0,2023-05-18
LST01785,SEL0352,Sports,Product_01785,17.31,30,1,2023-02-04
LST01786,SEL0057,Home & Garden,Product_01786,497.46,172,1,2023-03-04
LST01787,SEL0118,Electronics,Product_01787,232.54,56,1,2023-03-25
LST01788,SEL0068,Beauty,Product_01788,464.91,162,1,2023-02-17
LST01789,SEL0126,Sports,Product_01789,76.2,198,1,2023-01-05
LST01790,SEL0038,Sports,Product_01790,281.73,105,1,2023-01-01
LST01791,SEL0291,Fashion,Product_01791,250.99,101,1,2023-01-26
LST01792,SEL0340,Home & Garden,Product_01792,275.13,82,1,2023-05-27
LST01793,SEL0060,Beauty,Product_01793,275.5,200,1,2023-03-07
LST01794,SEL0340,Home & Garden,Product_01794,65.53,129,1,2023-01-06
LST01795,SEL0304,Fashion,Product_01795,213.12,3,1,2023-06-26
LST01796,SEL0073,Home & Garden,Product_01796,190.17,83,1,2023-01-19
LST01797,SEL0029,Fashion,Product_01797,426.66,16,1,2023-01-01
LST01798,SEL0299,Fashion,Product_01798,68.02,98,1,2023-01-14
LST01799,SEL0359,Home & Garden,Product_01799,42.04,10,1,2023-03-03
LST01800,SEL0057,Home & Garden,Product_01800,244.6,176,0,2023-03-08
LST01801,SEL0404,Home & Garden,Product_01801,145.02,181,1,2023-03-18
LST01802,SEL0172,Fashion,Product_01802,30.55,196,1,2023-03-26
LST01803,SEL0499,Home & Garden,Product_01803,186.97,33,1,2023-04-05
LST01804,SEL0005,Beauty,Product_01804,448.68,186,1,2023-06-19
LST01805,SEL0497,Fashion,Product_01805,142.23,99,1,2023-01-02
LST01806,SEL0493,Home & Garden,Product_01806,54.82,154,0,2023-04-20
LST01807,SEL0471,Electronics,Product_01807,239.71,117,0,2023-03-18
LST01808,SEL0401,Beauty,Product_01808,171.12,45,1,2023-02-03
LST01809,SEL0083,Home & Garden,Product_01809,204.91,187,1,2023-04-17
LST01810,SEL0212,Fashion,Product_01810,53.74,106,1,2023-02-11
LST01811,SEL0167,Sports,Product_01811,443.71,75,0,2023-03-23
LST01812,SEL0269,Home & Garden,Product_01812,31.52,183,1,2023-06-27
LST01813,SEL0295,Beauty,Product_01813,80.27,169,0,2023-03-17
LST01814,SEL0214,Sports,Product_01814,62.87,130,1,2023-04-20
LST01815,SEL0225,Fashion,Product_01815,237.17,105,1,2023-01-01
LST01816,SEL0052,Fashion,Product_01816,193.19,126,0,2023-06-21
LST01817,SEL0060,Beauty,Product_01817,314.35,192,1,2023-05-30
LST01818,SEL0478,Sports,Product_01818,445.2,44,1,2023-05-03
LST01819,SEL0049,Sports,Product_01819,274.96,160,1,2023-01-25
LST01820,SEL0429,Home & Garden,Product_01820,78.12,28,1,2023-04-29
LST01821,SEL0044,Fashion,Product_01821,147.27,78,1,2023-01-09
LST01822,SEL0264,Electronics,Product_01822,408.3,166,1,2023-01-17
LST01823,SEL0094,Electronics,Product_01823,272.77,10,1,2023-05-14
LST01824,SEL0267,Electronics,Product_01824,445.49,64,1,2023-03-30
LST01825,SEL0455,Sports,Product_01825,305.01,175,1,2023-01-15
LST01826,SEL0178,Electronics,Product_01826,116.48,54,0,2023-06-05
LST01827,SEL0052,Fashion,Product_01827,422.01,33,1,2023-04-18
LST01828,SEL0334,Home & Garden,Product_01828,354.53,176,1,2023-03-17
LST01829,SEL0236,Electronics,Product_01829,496.76,97,0,2023-03-08
LST01830,SEL0016,Fashion,Product_01830,125.98,27,1,2023-04-09
LST01831,SEL0045,Fashion,Product_01831,272.19,61,1,2023-04-27
LST01832,SEL0053,Home & Garden,Product_01832,176.64,72,1,2023-03-08
LST01833,SEL0294,Sports,Product_01833,295.65,107,1,2023-02-08
LST01834,SEL0201,Beauty,Product_01834,395.21,108,1,2023-06-18
LST01835,SEL0222,Home & Garden,Product_01835,91.79,197,1,2023-06-23
LST01836,SEL0485,Home & Garden,Product_01836,330.05,117,1,2023-05-18
LST01837,SEL0146,Home & Garden,Product_01837,275.34,158,1,2023-05-11
LST01838,SEL0131,Home & Garden,Product_01838,491.22,33,1,2023-01-09
LST01839,SEL0008,Fashion,Product_01839,485.33,23,1,2023-01-15
LST01840,SEL0269,Home & Garden,Product_01840,424.14,24,1,2023-01-04
LST01841,SEL0104,Beauty,Product_01841,182.66,60,1,2023-02-27
LST01842,SEL0451,Beauty,Product_01842,22.09,94,1,2023-06-06
LST01843,SEL0179,Home & Garden,Product_01843,76.15,64,1,2023-01-01
LST01844,SEL0365,Sports,Product_01844,251.99,188,1,2023-01-02
LST01845,SEL0423,Sports,Product_01845,152.57,43,1,2023-02-15
LST01846,SEL0304,Fashion,Product_01846,409.27,91,1,2023-02-03
LST01847,SEL0013,Sports,Product_01847,12.14,12,1,2023-04-05
LST01848,SEL0138,Beauty,Product_01848,305.79,144,1,2023-06-24
LST01849,SEL0467,Fashion,Product_01849,64.4,29,0,2023-01-17
LST01850,SEL0262,Electronics,Product_01850,402.04,129,1,2023-05-23
LST01851,SEL0016,Fashion,Product_01851,340.37,46,1,2023-05-04
LST01852,SEL0423,Sports,Product_01852,470.13,183,1,2023-04-01
LST01853,SEL0375,Fashion,Product_01853,134.97,27,1,2023-02-25
LST01854,SEL0319,Home & Garden,Product_01854,269.95,199,1,2023-06-26
LST01855,SEL0216,Sports,Product_01855,318.61,85,1,2023-02-06
LST01856,SEL0362,Beauty,Product_01856,443.93,131,0,2023-01-31
LST01857,SEL0439,Home & Garden,Product_01857,432.68,63,0,2023-06-22
LST01858,SEL0346,Sports,Product_01858,436.01,194,1,2023-03-11
LST01859,SEL0168,Beauty,Product_01859,131.62,55,1,2023-04-12
