transaction_id,session_id,seller_id,listing_id,user_id,txn_date,country,device,quantity,unit_price_eur,gmv_eur,is_returned,category
TXN003083,SS009136,SEL0420,LST02688,U03454,2023-08-19,CZ,Android,1,471.28,471.28,0,Home & Garden
TXN003084,SS015611,SEL0365,LST01731,U04050,2023-08-21,DE,iOS,4,295.23,1180.92,0,Sports
TXN003085,SS015777,SEL0034,LST01324,U01664,2023-06-01,DE,Android,4,104.28,417.12,0,Sports
TXN003086,SS003635,SEL0226,LST00429,U04912,2023-07-06,DE,Android,3,122.93,368.79,0,Home & Garden
TXN003087,SS000157,SEL0343,LST00051,U00466,2023-08-29,PL,iOS,1,425.25,425.25,0,Beauty
TXN003088,SS003719,SEL0221,LST00792,U04580,2023-08-04,PL,Android,4,111.59,446.36,0,Home & Garden
TXN003089,SS000256,SEL0459,LST02028,U03866,2023-08-13,PL,Android,3,193.27,579.81,0,Sports
TXN003090,SS019399,SEL0478,LST00194,U00103,2023-07-02,PL,Android,3,410.54,1231.62,0,Sports
TXN003091,SS016154,SEL0029,LST02898,U03088,2023-07-25,DE,Android,2,484.99,969.98,1,Fashion
TXN003092,SS000805,SEL0193,LST01897,U00177,2023-06-20,DE,iOS,3,273.95,821.85,0,Home & Garden
TXN003093,SS003673,SEL0352,LST02393,U04665,2023-06-06,DE,iOS,2,168.32,336.64,0,Sports
TXN003094,SS013279,SEL0373,LST01944,U01155,2023-08-20,DE,Android,2,474.41,948.82,0,Electronics
TXN003095,SS005016,SEL0269,LST01285,U01638,2023-08-13,CZ,iOS,2,82.46,164.92,0,Home & Garden
TXN003096,SS009212,SEL0449,LST02216,U00754,2023-07-10,DE,iOS,2,147.43,294.86,0,Home & Garden
TXN003097,SS016203,SEL0337,LST01958,U01890,2023-07-19,SK,Android,3,17.26,51.78,0,Beauty
TXN003098,SS013699,SEL0298,LST00395,U02717,2023-08-25,RO,iOS,3,433.23,1299.69,0,Beauty
TXN003099,SS003381,SEL0120,LST01623,U03733,2023-07-01,DE,Android,3,426.83,1280.49,0,Home & Garden
TXN003100,SS016790,SEL0328,LST00387,U03013,2023-08-22,DE,iOS,3,209.59,628.77,1,Beauty
TXN003101,SS012599,SEL0079,LST02583,U00655,2023-06-20,PL,iOS,3,356.25,1068.75,0,Beauty
TXN003102,SS008965,SEL0179,LST01398,U03881,2023-08-14,DE,Android,2,428.03,856.06,0,Home & Garden
TXN003103,SS017252,SEL0433,LST01213,U02197,2023-08-03,DE,Android,1,449.02,449.02,0,Home & Garden
TXN003104,SS019595,SEL0279,LST02939,U02883,2023-08-07,DE,iOS,2,70.34,140.68,0,Fashion
TXN003105,SS003817,SEL0450,LST01864,U03792,2023-07-16,DE,iOS,1,325.73,325.73,0,Sports
TXN003106,SS003434,SEL0451,LST01582,U01987,2023-06-15,PL,iOS,2,445.04,890.08,0,Beauty
TXN003107,SS014950,SEL0262,LST01979,U01075,2023-06-15,DE,Android,2,460.57,921.14,0,Electronics
TXN003108,SS016352,SEL0204,LST02102,U01078,2023-06-30,PL,Android,1,486.97,486.97,1,Electronics
TXN003109,SS001100,SEL0057,LST01786,U01467,2023-07-12,DE,Android,2,497.46,994.92,0,Home & Garden
TXN003110,SS001375,SEL0303,LST01112,U00770,2023-08-09,DE,Android,3,94.56,283.68,0,Home & Garden
TXN003111,SS010461,SEL0164,LST01462,U02778,2023-06-02,DE,Android,4,397.58,1590.32,0,Sports
TXN003112,SS001984,SEL0362,LST00679,U00468,2023-08-12,DE,iOS,4,113.34,453.36,0,Beauty
TXN003113,SS004893,SEL0386,LST01303,U03325,2023-08-25,RO,Android,2,286.97,573.94,0,Beauty
TXN003114,SS016958,SEL0237,LST01942,U02450,2023-07-28,RO,iOS,1,152.58,152.58,1,Electronics
TXN003115,SS008029,SEL0437,LST00905,U01201,2023-08-14,SK,iOS,3,243.12,729.36,1,Home & Garden
TXN003116,SS013431,SEL0281,LST00937,U00892,2023-08-26,PL,Android,2,444.59,889.18,0,Beauty
TXN003117,SS019827,SEL0423,LST01234,U03023,2023-07-17,CZ,Android,4,363.3,1453.2,0,Sports
TXN003118,SS005849,SEL0048,LST00648,U03049,2023-06-29,RO,Android,3,398.72,1196.16,0,Beauty
TXN003119,SS015355,SEL0079,LST02583,U03276,2023-08-16,DE,Android,2,356.25,712.5,0,Beauty
TXN003120,SS017720,SEL0364,LST02581,U02791,2023-07-08,SK,Android,2,325.26,650.52,1,Electronics
TXN003121,SS002776,SEL0484,LST00554,U00011,2023-06-30,DE,Android,1,454.08,454.08,0,Sports
TXN003122,SS019301,SEL0398,LST02876,U02095,2023-07-19,DE,iOS,2,289.84,579.68,0,Beauty
TXN003123,SS012994,SEL0108,LST01976,U03668,2023-07-06,PL,iOS,2,453.83,907.66,0,Beauty
TXN003124,SS018888,SEL0327,LST02221,U01037,2023-07-01,CZ,Android,1,371.29,371.29,0,Sports
TXN003125,SS011644,SEL0248,LST02135,U02861,2023-08-19,PL,iOS,4,381.72,1526.88,0,Home & Garden
TXN003126,SS012642,SEL0446,LST02262,U04518,2023-07-19,DE,Android,2,186.76,373.52,0,Electronics
TXN003127,SS014266,SEL0128,LST00312,U01698,2023-08-16,DE,Android,1,301.71,301.71,0,Electronics
TXN003128,SS012897,SEL0079,LST00830,U00401,2023-07-12,PL,Android,3,191.52,574.56,1,Beauty
TXN003129,SS009699,SEL0373,LST02810,U01099,2023-08-26,DE,Android,3,463.38,1390.14,0,Electronics
TXN003130,SS018988,SEL0314,LST00806,U03612,2023-07-19,DE,iOS,4,189.59,758.36,0,Sports
TXN003131,SS011983,SEL0377,LST00667,U02600,2023-07-02,SK,iOS,1,393.64,393.64,0,Sports
TXN003132,SS004370,SEL0319,LST00996,U04680,2023-06-12,PL,Android,4,147.85,591.4,0,Home & Garden
TXN003133,SS003389,SEL0114,LST01362,U04455,2023-07-13,DE,Android,3,288.88,866.64,0,Sports
TXN003134,SS007140,SEL0186,LST01340,U00490,2023-06-25,DE,Android,2,20.47,40.94,1,Electronics
TXN003135,SS011188,SEL0197,LST01906,U04123,2023-08-23,DE,Android,4,408.25,1633.0,0,Sports
TXN003136,SS008228,SEL0179,LST01843,U02296,2023-08-16,CZ,Android,4,76.15,304.6,0,Home & Garden
TXN003137,SS002810,SEL0002,LST02654,U03900,2023-08-16,SK,iOS,1,476.4,476.4,1,Sports
TXN003138,SS015443,SEL0186,LST00082,U01543,2023-08-08,CZ,Android,3,109.32,327.96,1,Electronics
TXN003139,SS019684,SEL0450,LST02689,U02667,2023-07-27,DE,Android,2,224.06,448.12,0,Sports
TXN003140,SS017378,SEL0291,LST01585,U02000,2023-07-24,DE,iOS,4,489.82,1959.28,0,Fashion
TXN003141,SS018727,SEL0166,LST01560,U03244,2023-06-15,PL,Android,2,265.61,531.22,0,Beauty
TXN003142,SS019626,SEL0227,LST02943,U01383,2023-07-21,DE,iOS,4,363.86,1455.44,0,Beauty
TXN003143,SS000165,SEL0455,LST01633,U01218,2023-06-16,RO,iOS,4,100.58,402.32,0,Sports
TXN003144,SS006925,SEL0458,LST00935,U02329,2023-08-04,PL,Android,3,419.91,1259.73,0,Electronics
TXN003145,SS011128,SEL0456,LST00451,U02062,2023-07-26,CZ,Android,2,392.94,785.88,1,Beauty
TXN003146,SS015771,SEL0054,LST01338,U03420,2023-08-04,DE,Android,1,153.4,153.4,0,Fashion
TXN003147,SS001820,SEL0331,LST02739,U01166,2023-08-21,CZ,Android,3,295.11,885.33,0,Electronics
TXN003148,SS013749,SEL0429,LST00624,U00750,2023-07-03,PL,Android,2,439.65,879.3,0,Home & Garden
TXN003149,SS003612,SEL0014,LST01391,U02966,2023-07-05,DE,Android,3,414.07,1242.21,0,Sports
TXN003150,SS002910,SEL0421,LST01510,U03655,2023-07-06,CZ,Android,2,343.25,686.5,0,Home & Garden
TXN003151,SS001048,SEL0366,LST02496,U01627,2023-07-26,DE,Android,2,38.82,77.64,0,Beauty
TXN003152,SS003537,SEL0346,LST02990,U01591,2023-07-24,PL,iOS,4,256.95,1027.8,0,Sports
TXN003153,SS002642,SEL0140,LST00640,U03978,2023-06-20,CZ,Android,1,164.05,164.05,0,Home & Garden
TXN003154,SS006770,SEL0471,LST02107,U02296,2023-06-07,DE,iOS,1,402.5,402.5,0,Electronics
TXN003155,SS014544,SEL0160,LST01529,U03703,2023-08-24,RO,Android,3,54.34,163.02,0,Electronics
TXN003156,SS018962,SEL0372,LST02531,U01759,2023-08-19,DE,Android,1,49.02,49.02,0,Sports
TXN003157,SS007075,SEL0033,LST01781,U04568,2023-06-19,SK,Android,3,350.3,1050.9,0,Electronics
TXN003158,SS016984,SEL0142,LST01614,U02014,2023-07-10,SK,iOS,3,80.41,241.23,0,Fashion
TXN003159,SS006347,SEL0364,LST02738,U02884,2023-08-18,CZ,Android,3,426.76,1280.28,0,Electronics
TXN003160,SS019323,SEL0024,LST02842,U00755,2023-07-15,RO,iOS,1,442.08,442.08,0,Home & Garden
TXN003161,SS005395,SEL0220,LST02203,U04894,2023-07-27,CZ,Android,2,97.14,194.28,0,Fashion
TXN003162,SS016853,SEL0331,LST00906,U03920,2023-06-20,DE,Android,2,127.32,254.64,1,Electronics
TXN003163,SS009948,SEL0137,LST02979,U02858,2023-07-20,RO,Android,1,418.58,418.58,0,Fashion
TXN003164,SS002952,SEL0279,LST01031,U02460,2023-06-26,PL,Android,1,135.45,135.45,0,Fashion
TXN003165,SS011059,SEL0363,LST01869,U00999,2023-08-08,PL,Android,1,294.99,294.99,1,Sports
TXN003166,SS000447,SEL0037,LST00764,U00815,2023-08-12,CZ,iOS,4,111.74,446.96,0,Fashion
TXN003167,SS013437,SEL0478,LST01459,U04269,2023-07-20,SK,iOS,4,178.77,715.08,0,Sports
TXN003168,SS008163,SEL0449,LST02934,U04732,2023-08-09,RO,Android,4,481.8,1927.2,0,Home & Garden
TXN003169,SS017950,SEL0117,LST00351,U01916,2023-08-20,PL,iOS,2,37.41,74.82,0,Fashion
TXN003170,SS015637,SEL0382,LST02071,U04653,2023-07-26,DE,iOS,1,467.61,467.61,0,Beauty
TXN003171,SS013818,SEL0141,LST00316,U00812,2023-08-15,DE,Android,2,122.07,244.14,0,Fashion
TXN003172,SS004996,SEL0358,LST00956,U02257,2023-07-04,DE,Android,4,168.83,675.32,0,Home & Garden
TXN003173,SS016636,SEL0248,LST02135,U04439,2023-07-19,DE,Android,2,381.72,763.44,0,Home & Garden
TXN003174,SS018064,SEL0147,LST01457,U04631,2023-08-13,PL,iOS,4,456.94,1827.76,0,Sports
TXN003175,SS011059,SEL0363,LST01869,U00999,2023-08-08,PL,Android,3,294.99,884.97,0,Sports
TXN003176,SS016860,SEL0405,LST02227,U01100,2023-07-10,CZ,Android,1,387.85,387.85,0,Home & Garden
TXN003177,SS011767,SEL0247,LST00515,U00519,2023-08-24,SK,Android,1,333.09,333.09,0,Electronics
TXN003178,SS012585,SEL0292,LST02534,U00796,2023-06-22,PL,iOS,1,150.66,150.66,1,Beauty
TXN003179,SS018244,SEL0265,LST01597,U01701,2023-08-29,DE,Android,4,107.26,429.04,0,Home & Garden
TXN003180,SS001784,SEL0183,LST00076,U00616,2023-07-07,SK,iOS,4,198.62,794.48,0,Beauty
TXN003181,SS002151,SEL0180,LST01051,U04338,2023-06-13,PL,iOS,1,135.74,135.74,0,Sports
TXN003182,SS007332,SEL0143,LST00370,U04183,2023-06-18,RO,Android,1,263.75,263.75,0,Sports
TXN003183,SS017432,SEL0186,LST01340,U04703,2023-08-20,DE,iOS,1,20.47,20.47,0,Electronics
TXN003184,SS014153,SEL0232,LST01719,U04260,2023-06-28,PL,iOS,2,97.43,194.86,0,Beauty
TXN003185,SS017952,SEL0043,LST02421,U00438,2023-06-10,CZ,iOS,2,266.65,533.3,0,Home & Garden
TXN003186,SS005686,SEL0211,LST02124,U04537,2023-06-13,RO,iOS,3,61.49,184.47,0,Beauty
TXN003187,SS016453,SEL0333,LST00645,U01363,2023-07-10,RO,iOS,2,407.7,815.4,0,Electronics
TXN003188,SS013908,SEL0235,LST01400,U00216,2023-07-13,SK,iOS,4,454.15,1816.6,0,Sports
TXN003189,SS013464,SEL0294,LST00861,U02517,2023-08-11,CZ,iOS,4,251.28,1005.12,0,Sports
TXN003190,SS001432,SEL0267,LST02101,U01086,2023-07-12,DE,Android,3,64.58,193.74,0,Electronics
TXN003191,SS009978,SEL0050,LST02187,U02731,2023-07-12,PL,Android,2,334.58,669.16,0,Beauty
TXN003192,SS006693,SEL0376,LST02976,U03154,2023-06-17,DE,Android,2,123.57,247.14,0,Electronics
TXN003193,SS000715,SEL0336,LST02662,U01619,2023-08-23,RO,Android,4,466.29,1865.16,0,Fashion
TXN003194,SS001196,SEL0083,LST01809,U02070,2023-06-18,PL,iOS,3,204.91,614.73,0,Home & Garden
TXN003195,SS002780,SEL0303,LST00966,U02084,2023-08-21,DE,iOS,4,369.96,1479.84,1,Home & Garden
TXN003196,SS013513,SEL0224,LST00926,U02196,2023-08-05,PL,Android,1,19.52,19.52,0,Home & Garden
TXN003197,SS007825,SEL0035,LST00521,U04474,2023-06-28,RO,iOS,4,327.21,1308.84,0,Electronics
TXN003198,SS015429,SEL0132,LST02698,U04573,2023-08-04,DE,Android,2,26.95,53.9,0,Sports
TXN003199,SS017659,SEL0335,LST02966,U02727,2023-08-28,DE,Android,1,383.88,383.88,0,Fashion
TXN003200,SS019045,SEL0291,LST01791,U04397,2023-08-10,PL,Android,1,250.99,250.99,1,Fashion
TXN003201,SS003285,SEL0113,LST00600,U02401,2023-06-07,PL,Android,4,384.32,1537.28,0,Sports
TXN003202,SS012906,SEL0373,LST00057,U04964,2023-06-26,RO,Android,4,235.57,942.28,0,Electronics
TXN003203,SS009727,SEL0439,LST01857,U03484,2023-06-10,CZ,iOS,2,432.68,865.36,0,Home & Garden
TXN003204,SS006850,SEL0167,LST00182,U02633,2023-06-11,PL,Android,3,120.93,362.79,0,Sports
TXN003205,SS005923,SEL0147,LST01228,U02185,2023-07-07,PL,Android,4,85.33,341.32,0,Sports
TXN003206,SS009725,SEL0467,LST00210,U01652,2023-06-18,DE,Android,4,212.16,848.64,0,Fashion
TXN003207,SS014470,SEL0162,LST02087,U02725,2023-08-06,CZ,Android,2,284.1,568.2,1,Home & Garden
TXN003208,SS010783,SEL0245,LST01972,U01985,2023-06-25,PL,Android,3,470.97,1412.91,0,Beauty
TXN003209,SS000520,SEL0441,LST02830,U04219,2023-08-10,SK,Android,4,258.9,1035.6,1,Home & Garden
TXN003210,SS002593,SEL0070,LST02586,U04656,2023-08-01,RO,Android,3,299.76,899.28,0,Electronics
TXN003211,SS018312,SEL0470,LST01751,U04367,2023-06-13,PL,Android,4,470.42,1881.68,0,Fashion
TXN003212,SS016678,SEL0152,LST01295,U02284,2023-07-17,DE,Android,2,36.78,73.56,1,Home & Garden
TXN003213,SS009274,SEL0351,LST02223,U00140,2023-07-18,PL,Android,4,178.61,714.44,0,Beauty
TXN003214,SS012520,SEL0167,LST00018,U03435,2023-06-10,CZ,iOS,1,261.48,261.48,0,Sports
TXN003215,SS013057,SEL0095,LST02171,U00755,2023-08-09,PL,iOS,1,32.75,32.75,0,Fashion
TXN003216,SS000212,SEL0330,LST01784,U01105,2023-06-07,DE,iOS,4,408.13,1632.52,0,Fashion
TXN003217,SS000100,SEL0052,LST00296,U00743,2023-06-08,DE,iOS,1,224.83,224.83,0,Fashion
TXN003218,SS007134,SEL0455,LST01072,U02355,2023-07-02,PL,Android,1,396.79,396.79,0,Sports
TXN003219,SS002162,SEL0288,LST02083,U04335,2023-08-02,RO,Android,3,181.76,545.28,0,Beauty
TXN003220,SS010738,SEL0125,LST02085,U02324,2023-06-21,DE,Android,4,36.37,145.48,0,Electronics
TXN003221,SS007406,SEL0418,LST00649,U01828,2023-06-11,DE,iOS,2,126.99,253.98,0,Fashion
TXN003222,SS012037,SEL0437,LST00743,U00565,2023-08-24,RO,Android,4,240.41,961.64,0,Home & Garden
TXN003223,SS019092,SEL0346,LST02990,U01688,2023-08-05,DE,Android,3,256.95,770.85,0,Sports
TXN003224,SS002236,SEL0481,LST02440,U02136,2023-07-10,RO,iOS,4,137.83,551.32,0,Sports
TXN003225,SS006803,SEL0299,LST01152,U04524,2023-07-14,PL,iOS,2,373.44,746.88,0,Fashion
TXN003226,SS019975,SEL0456,LST02779,U04461,2023-08-19,DE,Android,2,465.04,930.08,0,Beauty
TXN003227,SS010117,SEL0173,LST00324,U03305,2023-08-04,PL,Android,4,132.75,531.0,0,Home & Garden
TXN003228,SS017539,SEL0445,LST00524,U00027,2023-07-05,DE,iOS,4,425.33,1701.32,0,Fashion
TXN003229,SS010504,SEL0086,LST01912,U01870,2023-08-26,PL,Android,3,479.17,1437.51,0,Sports
TXN003230,SS001010,SEL0268,LST00189,U03472,2023-08-06,CZ,iOS,4,315.99,1263.96,0,Home & Garden
TXN003231,SS013008,SEL0205,LST01083,U01223,2023-06-22,RO,Android,1,161.68,161.68,0,Home & Garden
TXN003232,SS003720,SEL0213,LST01483,U01116,2023-08-02,PL,Android,2,444.91,889.82,0,Beauty
TXN003233,SS007268,SEL0273,LST02482,U00425,2023-07-20,SK,Android,2,47.53,95.06,0,Electronics
TXN003234,SS003940,SEL0121,LST00432,U04638,2023-06-28,DE,Android,3,290.79,872.37,1,Home & Garden
TXN003235,SS008522,SEL0131,LST01755,U02729,2023-08-12,DE,iOS,4,109.93,439.72,0,Home & Garden
TXN003236,SS019094,SEL0060,LST01425,U01003,2023-07-27,DE,Android,4,445.02,1780.08,1,Beauty
TXN003237,SS006634,SEL0144,LST01762,U00948,2023-07-13,SK,Android,1,407.88,407.88,1,Electronics
TXN003238,SS016262,SEL0134,LST01399,U02642,2023-07-21,RO,Android,1,193.69,193.69,1,Electronics
TXN003239,SS003890,SEL0085,LST00160,U03356,2023-08-03,DE,Android,1,103.51,103.51,0,Beauty
TXN003240,SS010453,SEL0133,LST00499,U03823,2023-08-11,CZ,iOS,4,322.61,1290.44,0,Beauty
TXN003241,SS006152,SEL0436,LST02360,U04528,2023-06-08,SK,Android,4,417.54,1670.16,0,Electronics
TXN003242,SS010203,SEL0138,LST01556,U02970,2023-07-24,SK,Android,3,417.72,1253.16,0,Beauty
TXN003243,SS015149,SEL0495,LST01147,U04659,2023-08-28,DE,iOS,2,344.63,689.26,0,Home & Garden
TXN003244,SS010348,SEL0379,LST00818,U03544,2023-08-02,RO,Android,2,327.72,655.44,0,Sports
TXN003245,SS004393,SEL0125,LST02000,U02255,2023-08-29,PL,iOS,1,419.28,419.28,1,Electronics
TXN003246,SS005858,SEL0423,LST01845,U02545,2023-06-13,PL,Android,2,152.57,305.14,0,Sports
TXN003247,SS016227,SEL0422,LST01364,U00131,2023-06-27,DE,iOS,4,57.13,228.52,0,Beauty
TXN003248,SS017275,SEL0434,LST01538,U04014,2023-06-02,DE,Android,4,261.61,1046.44,0,Electronics
TXN003249,SS010044,SEL0263,LST02907,U04014,2023-06-20,DE,Android,2,345.4,690.8,0,Electronics
TXN003250,SS005351,SEL0470,LST02960,U00481,2023-06-04,SK,Android,1,494.74,494.74,0,Fashion
TXN003251,SS015372,SEL0415,LST01936,U04101,2023-08-20,SK,Android,2,303.03,606.06,0,Sports
TXN003252,SS003736,SEL0271,LST01929,U01007,2023-08-13,RO,Android,1,62.3,62.3,0,Sports
TXN003253,SS015475,SEL0404,LST00034,U04994,2023-08-01,RO,Android,4,226.31,905.24,0,Home & Garden
TXN003254,SS003384,SEL0385,LST02396,U03332,2023-06-14,PL,Android,3,185.51,556.53,0,Fashion
TXN003255,SS013665,SEL0212,LST02599,U03631,2023-08-20,DE,Android,2,23.64,47.28,0,Fashion
TXN003256,SS009609,SEL0142,LST01614,U02940,2023-07-20,CZ,Android,2,80.41,160.82,0,Fashion
TXN003257,SS003817,SEL0450,LST01864,U03792,2023-07-16,DE,iOS,1,325.73,325.73,0,Sports
TXN003258,SS015044,SEL0408,LST00060,U00543,2023-06-17,DE,iOS,2,485.47,970.94,0,Electronics
TXN003259,SS008087,SEL0183,LST01414,U01831,2023-08-27,CZ,iOS,2,143.5,287.0,0,Beauty
TXN003260,SS010829,SEL0467,LST01849,U04733,2023-07-02,DE,Android,2,64.4,128.8,0,Fashion
TXN003261,SS006481,SEL0097,LST00017,U01496,2023-07-09,SK,iOS,3,49.75,149.25,0,Fashion
TXN003262,SS007681,SEL0308,LST01754,U02559,2023-07-29,PL,iOS,3,142.22,426.66,1,Electronics
TXN003263,SS007348,SEL0204,LST00444,U01123,2023-07-18,RO,Android,3,372.09,1116.27,0,Electronics
TXN003264,SS016453,SEL0333,LST00645,U01363,2023-07-10,RO,iOS,1,407.7,407.7,0,Electronics
TXN003265,SS002975,SEL0263,LST01475,U00248,2023-07-09,PL,iOS,2,109.92,219.84,1,Electronics
TXN003266,SS015820,SEL0011,LST02273,U01475,2023-07-29,DE,iOS,3,190.11,570.33,0,Fashion
TXN003267,SS001617,SEL0327,LST02221,U03417,2023-08-29,DE,iOS,2,371.29,742.58,0,Sports
TXN003268,SS007014,SEL0227,LST01603,U01257,2023-06-04,DE,Android,1,215.32,215.32,0,Beauty
TXN003269,SS004903,SEL0444,LST01231,U03504,2023-07-24,DE,Android,4,95.78,383.12,0,Sports
TXN003270,SS003394,SEL0303,LST01467,U02648,2023-07-13,DE,Android,2,226.25,452.5,0,Home & Garden
TXN003271,SS005480,SEL0432,LST00751,U00285,2023-08-29,DE,Android,4,474.5,1898.0,0,Beauty
TXN003272,SS007446,SEL0028,LST00079,U04413,2023-06-16,CZ,Android,4,499.21,1996.84,0,Fashion
TXN003273,SS009427,SEL0217,LST01326,U00125,2023-08-11,DE,Android,3,154.25,462.75,0,Sports
TXN003274,SS003073,SEL0032,LST02064,U04473,2023-08-13,RO,iOS,2,415.36,830.72,1,Beauty
TXN003275,SS006417,SEL0064,LST01662,U02074,2023-06-30,RO,Android,4,106.0,424.0,0,Fashion
TXN003276,SS002902,SEL0161,LST01667,U04825,2023-08-06,PL,iOS,2,140.19,280.38,0,Electronics
TXN003277,SS001056,SEL0347,LST02404,U01841,2023-06-05,SK,Android,3,145.04,435.12,0,Fashion
TXN003278,SS019434,SEL0483,LST02113,U01192,2023-08-20,DE,iOS,4,112.6,450.4,0,Sports
TXN003279,SS016915,SEL0021,LST02790,U00339,2023-06-12,DE,Android,1,396.05,396.05,0,Home & Garden
TXN003280,SS005059,SEL0022,LST01075,U01359,2023-06-16,DE,Android,2,212.31,424.62,0,Fashion
TXN003281,SS012987,SEL0492,LST00530,U03864,2023-08-02,RO,Android,3,250.22,750.66,0,Home & Garden
TXN003282,SS013913,SEL0084,LST01902,U03651,2023-06-23,DE,Android,1,235.55,235.55,1,Sports
TXN003283,SS000572,SEL0231,LST00110,U00423,2023-06-04,DE,Android,4,447.9,1791.6,0,Electronics
TXN003284,SS017804,SEL0008,LST00643,U00996,2023-06-23,RO,iOS,1,63.84,63.84,0,Fashion
TXN003285,SS014142,SEL0490,LST02597,U01222,2023-08-19,PL,Android,2,111.46,222.92,0,Home & Garden
TXN003286,SS015133,SEL0457,LST00967,U02338,2023-06-06,RO,Android,4,151.99,607.96,0,Electronics
TXN003287,SS000664,SEL0189,LST02589,U04850,2023-07-08,DE,iOS,1,31.75,31.75,1,Fashion
TXN003288,SS019486,SEL0049,LST01342,U02415,2023-08-28,DE,iOS,2,147.41,294.82,0,Sports
TXN003289,SS013606,SEL0184,LST01199,U03944,2023-08-11,PL,Android,2,206.65,413.3,0,Beauty
TXN003290,SS005043,SEL0361,LST02448,U04901,2023-06-04,DE,Android,2,11.67,23.34,1,Fashion
TXN003291,SS017799,SEL0020,LST01656,U04343,2023-07-19,CZ,iOS,1,91.61,91.61,0,Sports
TXN003292,SS013779,SEL0244,LST00920,U04370,2023-07-29,CZ,iOS,1,311.31,311.31,0,Electronics
TXN003293,SS015612,SEL0395,LST02069,U01163,2023-07-31,PL,iOS,2,216.85,433.7,0,Fashion
TXN003294,SS004121,SEL0418,LST02604,U03285,2023-08-07,PL,iOS,2,193.48,386.96,0,Fashion
TXN003295,SS009911,SEL0377,LST01206,U04003,2023-07-22,PL,Android,1,132.07,132.07,0,Sports
TXN003296,SS018769,SEL0328,LST02328,U03707,2023-08-09,DE,iOS,3,28.66,85.98,0,Beauty
TXN003297,SS015903,SEL0446,LST02262,U03024,2023-08-26,PL,iOS,1,186.76,186.76,0,Electronics
TXN003298,SS018964,SEL0271,LST02056,U02310,2023-06-20,PL,Android,4,289.74,1158.96,0,Sports
TXN003299,SS016565,SEL0343,LST00051,U00179,2023-06-08,DE,Android,1,425.25,425.25,0,Beauty
TXN003300,SS005718,SEL0119,LST02733,U04682,2023-08-04,CZ,Android,2,488.24,976.48,0,Beauty
TXN003301,SS019070,SEL0235,LST02706,U04820,2023-06-01,PL,Android,4,396.23,1584.92,0,Sports
TXN003302,SS015312,SEL0079,LST01114,U02638,2023-06-11,CZ,Android,3,312.43,937.29,0,Beauty
TXN003303,SS000606,SEL0053,LST00453,U00964,2023-08-26,DE,Android,1,269.95,269.95,0,Home & Garden
TXN003304,SS003524,SEL0130,LST02694,U03725,2023-07-09,DE,iOS,1,470.69,470.69,0,Electronics
TXN003305,SS014787,SEL0291,LST00579,U00596,2023-08-24,DE,Android,4,81.37,325.48,0,Fashion
TXN003306,SS001574,SEL0218,LST02720,U04059,2023-07-29,CZ,Android,4,376.83,1507.32,0,Sports
TXN003307,SS015161,SEL0413,LST01629,U02666,2023-07-10,RO,Android,2,195.87,391.74,0,Sports
TXN003308,SS003074,SEL0162,LST02957,U00040,2023-06-20,PL,iOS,2,479.85,959.7,0,Home & Garden
TXN003309,SS019405,SEL0061,LST01456,U02815,2023-08-01,DE,Android,1,231.43,231.43,0,Fashion
TXN003310,SS012409,SEL0122,LST01141,U04856,2023-08-09,RO,iOS,2,195.65,391.3,0,Electronics
TXN003311,SS015245,SEL0116,LST01551,U02789,2023-07-19,PL,iOS,2,105.68,211.36,1,Fashion
TXN003312,SS006499,SEL0138,LST00138,U01438,2023-08-08,PL,iOS,2,154.85,309.7,0,Beauty
TXN003313,SS002647,SEL0373,LST02400,U01950,2023-06-13,DE,iOS,4,237.76,951.04,0,Electronics
TXN003314,SS012237,SEL0042,LST01674,U03817,2023-06-17,PL,Android,3,481.1,1443.3,0,Electronics
TXN003315,SS010156,SEL0021,LST01685,U01314,2023-08-26,DE,iOS,3,249.89,749.67,1,Home & Garden
TXN003316,SS005274,SEL0330,LST00174,U03697,2023-06-30,PL,iOS,1,281.99,281.99,0,Fashion
TXN003317,SS018438,SEL0386,LST00091,U01351,2023-07-09,DE,iOS,3,494.21,1482.63,0,Beauty
TXN003318,SS001803,SEL0184,LST00077,U03388,2023-08-14,SK,iOS,2,227.05,454.1,0,Beauty
TXN003319,SS019052,SEL0314,LST00806,U01648,2023-07-21,DE,Android,4,189.59,758.36,0,Sports
TXN003320,SS003657,SEL0262,LST02442,U02061,2023-06-26,DE,Android,4,175.81,703.24,0,Electronics
TXN003321,SS012601,SEL0154,LST01584,U04189,2023-06-16,DE,Android,1,282.78,282.78,0,Electronics
TXN003322,SS004494,SEL0351,LST02775,U00163,2023-07-31,RO,Android,1,336.28,336.28,1,Beauty
TXN003323,SS014914,SEL0079,LST01114,U00177,2023-07-20,RO,Android,1,312.43,312.43,0,Beauty
TXN003324,SS015979,SEL0167,LST01641,U02282,2023-08-14,CZ,Android,2,54.61,109.22,1,Sports
TXN003325,SS013934,SEL0368,LST02488,U04880,2023-06-30,CZ,iOS,3,361.99,1085.97,0,Electronics
TXN003326,SS010317,SEL0244,LST00357,U00153,2023-08-17,DE,iOS,4,496.43,1985.72,0,Electronics
TXN003327,SS009674,SEL0188,LST01949,U02105,2023-06-27,DE,Android,1,103.35,103.35,1,Sports
